origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
EWR,2013,3,2,1,35.06,24.08,63.91,310,14.960139999999999,19.56326,0,1008.4,10,2013-03-02T06:00:00Z
EWR,2013,3,2,2,35.06,23,61.08,290,9.20624,NA,0,1008.3,10,2013-03-02T07:00:00Z
EWR,2013,3,2,3,33.98,24.08,66.72,290,11.5078,NA,0,1008.6,10,2013-03-02T08:00:00Z
EWR,2013,3,2,4,33.98,23,63.77,310,11.5078,NA,0,1008.3,10,2013-03-02T09:00:00Z
EWR,2013,3,2,5,33.08,21.92,63.17,290,10.357019999999999,NA,0,1008.4,10,2013-03-02T10:00:00Z
EWR,2013,3,2,6,33.08,21.92,63.17,280,9.20624,18.41248,0,1008.6,10,2013-03-02T11:00:00Z
EWR,2013,3,2,7,33.98,21.92,60.93,300,9.20624,NA,0,1008.7,10,2013-03-02T12:00:00Z
EWR,2013,3,2,8,37.04,21.92,53.97,320,12.658579999999999,20.714039999999997,0,1008.4,10,2013-03-02T13:00:00Z
EWR,2013,3,2,9,39.02,21.92,49.93,330,11.5078,NA,0,1008,10,2013-03-02T14:00:00Z
EWR,2013,3,3,0,30.92,21.02,66.34,330,16.11092,19.56326,0,1007.3,10,2013-03-03T05:00:00Z
EWR,2013,3,3,1,30.92,19.94,63.36,310,12.658579999999999,NA,0,1007.2,10,2013-03-03T06:00:00Z
EWR,2013,3,3,2,30.92,19.04,60.97,320,12.658579999999999,NA,0,1006.7,10,2013-03-03T07:00:00Z
EWR,2013,3,3,3,30.92,17.96,58.21,320,13.809359999999998,19.56326,0,1006.6,10,2013-03-03T08:00:00Z
EWR,2013,3,3,4,30.92,17.06,55.99,320,13.809359999999998,NA,0,1006.9,10,2013-03-03T09:00:00Z
EWR,2013,3,3,5,30.02,17.06,58.08,320,9.20624,NA,0,1007,10,2013-03-03T10:00:00Z
EWR,2013,3,3,6,30.02,17.06,58.08,340,12.658579999999999,NA,0,1007.3,10,2013-03-03T11:00:00Z
EWR,2013,3,3,7,30.02,17.06,58.08,320,16.11092,20.714039999999997,0,1007.5,10,2013-03-03T12:00:00Z
EWR,2013,3,3,8,32,17.06,53.6,310,13.809359999999998,NA,0,1007.4,10,2013-03-03T13:00:00Z
EWR,2013,3,3,9,33.08,17.96,53.36,330,9.20624,NA,0,1007.1,10,2013-03-03T14:00:00Z
EWR,2013,3,4,0,28.04,14,55.12,300,12.658579999999999,NA,0,1008.6,10,2013-03-04T05:00:00Z
EWR,2013,3,4,1,28.04,12.92,52.57,310,10.357019999999999,19.56326,0,1008.4,10,2013-03-04T06:00:00Z
EWR,2013,3,4,2,26.96,14,57.63,300,10.357019999999999,23.0156,0,1008.5,10,2013-03-04T07:00:00Z
EWR,2013,3,4,3,26.96,15.98,62.83,300,10.357019999999999,NA,0,1008.6,10,2013-03-04T08:00:00Z
EWR,2013,3,4,4,28.04,17.06,62.97,310,9.20624,NA,0,1009,10,2013-03-04T09:00:00Z
EWR,2013,3,4,5,28.04,17.06,62.97,300,10.357019999999999,17.261699999999998,0,1009.3,10,2013-03-04T10:00:00Z
EWR,2013,3,4,6,28.94,17.96,63.51,310,13.809359999999998,19.56326,0,NA,10,2013-03-04T11:00:00Z
EWR,2013,3,4,7,30.92,17.96,58.21,310,16.11092,28.769499999999997,0,1010,10,2013-03-04T12:00:00Z
EWR,2013,3,4,8,33.08,17.06,51.33,310,18.41248,27.618719999999996,0,1009.7,10,2013-03-04T13:00:00Z
EWR,2013,3,4,9,35.06,17.06,47.42,320,14.960139999999999,26.46794,0,1009.9,10,2013-03-04T14:00:00Z
EWR,2013,3,5,0,33.08,19.04,55.89,310,17.261699999999998,24.166379999999997,0,1013.5,10,2013-03-05T05:00:00Z
EWR,2013,3,5,1,33.08,19.94,58.08,310,13.809359999999998,20.714039999999997,0,1013.6,10,2013-03-05T06:00:00Z
EWR,2013,3,5,2,32,19.94,60.66,310,11.5078,NA,0,1013.6,10,2013-03-05T07:00:00Z
EWR,2013,3,5,3,32,21.02,63.51,320,12.658579999999999,19.56326,0,1013.9,10,2013-03-05T08:00:00Z
EWR,2013,3,5,4,32,19.94,60.66,320,11.5078,NA,0,1014.5,10,2013-03-05T09:00:00Z
EWR,2013,3,5,5,32,21.02,63.51,310,9.20624,NA,0,1015.2,10,2013-03-05T10:00:00Z
EWR,2013,3,5,6,32,21.02,63.51,310,9.20624,NA,0,1015.9,10,2013-03-05T11:00:00Z
EWR,2013,3,5,7,33.98,21.02,58.66,310,9.20624,NA,0,1016.6,10,2013-03-05T12:00:00Z
EWR,2013,3,5,8,35.96,21.02,54.21,350,12.658579999999999,NA,0,1016.7,10,2013-03-05T13:00:00Z
EWR,2013,3,5,9,39.02,21.92,49.93,350,9.20624,NA,0,1016.5,10,2013-03-05T14:00:00Z
EWR,2013,3,6,0,41,30.92,67.09,110,8.05546,NA,0,1014.8,10,2013-03-06T05:00:00Z
EWR,2013,3,6,1,41,32,70.08,100,6.904679999999999,17.261699999999998,0,1014.5,10,2013-03-06T06:00:00Z
EWR,2013,3,6,2,41,32,73.08,80,12.658579999999999,NA,0,NA,10,2013-03-06T07:00:00Z
EWR,2013,3,6,3,39.92,32,75.16,70,16.11092,21.864819999999998,0,NA,10,2013-03-06T08:00:00Z
EWR,2013,3,6,4,39.92,30.92,69.96,70,17.261699999999998,27.618719999999996,0,1012.8,10,2013-03-06T09:00:00Z
EWR,2013,3,6,5,39.92,30.92,69.96,70,17.261699999999998,27.618719999999996,0,1012.4,10,2013-03-06T10:00:00Z
EWR,2013,3,6,6,39.92,30.92,69.96,50,18.41248,27.618719999999996,0,1012,10,2013-03-06T11:00:00Z
EWR,2013,3,6,7,39.92,32,73.08,60,20.714039999999997,32.22184,0,1012.3,10,2013-03-06T12:00:00Z
EWR,2013,3,6,8,39.92,33.08,76.32,50,18.41248,29.920279999999998,0,1012.4,10,2013-03-06T13:00:00Z
EWR,2013,3,6,9,41,32,70.08,50,20.714039999999997,34.523399999999995,0,1012.1,10,2013-03-06T14:00:00Z
EWR,2013,3,7,0,39.02,26.06,59.37,20,23.0156,33.37262,0,1013.3,10,2013-03-07T05:00:00Z
EWR,2013,3,7,1,37.94,26.96,64.29,10,21.864819999999998,32.22184,0,1013.6,10,2013-03-07T06:00:00Z
EWR,2013,3,7,2,37.94,26.06,61.94,10,25.317159999999998,32.22184,0,1013.1,10,2013-03-07T07:00:00Z
EWR,2013,3,7,3,37.94,26.06,61.94,10,18.41248,26.46794,0,1013.8,10,2013-03-07T08:00:00Z
EWR,2013,3,7,4,37.04,26.96,66.6,10,21.864819999999998,26.46794,0,1014.6,10,2013-03-07T09:00:00Z
EWR,2013,3,7,5,37.04,26.06,64.17,360,23.0156,29.920279999999998,0,1015.1,10,2013-03-07T10:00:00Z
EWR,2013,3,7,6,37.04,24.98,61.35,10,23.0156,NA,0,1015.3,10,2013-03-07T11:00:00Z
EWR,2013,3,7,7,35.6,28.04,75.31,10,27.618719999999996,35.67418,0,NA,2,2013-03-07T12:00:00Z
EWR,2013,3,7,8,35.96,28.94,75.39,360,24.166379999999997,NA,0,NA,7,2013-03-07T13:00:00Z
EWR,2013,3,7,9,37.94,28.94,69.73,350,25.317159999999998,35.67418,0,1016.4,8,2013-03-07T14:00:00Z
EWR,2013,3,8,0,33.8,32,95.75,330,8.05546,NA,0.04,NA,1.5,2013-03-08T05:00:00Z
EWR,2013,3,8,1,33.08,32,95.75,330,10.357019999999999,NA,0.04,1017.6,1.5,2013-03-08T06:00:00Z
EWR,2013,3,8,2,33.08,30.92,91.66,330,10.357019999999999,NA,0,1016.8,2,2013-03-08T07:00:00Z
EWR,2013,3,8,3,33.08,30.92,91.66,340,11.5078,NA,0.01,1016.3,2,2013-03-08T08:00:00Z
EWR,2013,3,8,4,33.8,30.92,91.66,340,14.960139999999999,NA,0.03,NA,2,2013-03-08T09:00:00Z
EWR,2013,3,8,5,32,30.92,95.73,340,13.809359999999998,NA,0.03,NA,1.5,2013-03-08T10:00:00Z
EWR,2013,3,8,6,32,30.02,92.29,350,14.960139999999999,NA,0.06,1016.6,0.75,2013-03-08T11:00:00Z
EWR,2013,3,8,7,32,30.02,92.29,330,16.11092,NA,0.06,1016.7,0.5,2013-03-08T12:00:00Z
EWR,2013,3,8,8,32,30.2,100,340,18.41248,NA,0.07,NA,0.75,2013-03-08T13:00:00Z
EWR,2013,3,8,9,32,30.2,92.97,340,14.960139999999999,NA,0.11,NA,0.5,2013-03-08T14:00:00Z
EWR,2013,3,9,0,37.04,28.04,69.63,350,11.5078,NA,0,1022.4,10,2013-03-09T05:00:00Z
EWR,2013,3,9,1,35.96,28.04,72.66,340,10.357019999999999,NA,0,1022.4,10,2013-03-09T06:00:00Z
EWR,2013,3,9,2,35.06,26.96,72.03,340,11.5078,NA,0,1022,10,2013-03-09T07:00:00Z
EWR,2013,3,9,3,33.98,26.06,72.45,340,10.357019999999999,NA,0,1022,10,2013-03-09T08:00:00Z
EWR,2013,3,9,4,33.98,24.98,69.28,330,11.5078,NA,0,1023.1,10,2013-03-09T09:00:00Z
EWR,2013,3,9,5,33.98,24.98,69.28,330,12.658579999999999,NA,0,1023.8,10,2013-03-09T10:00:00Z
EWR,2013,3,9,6,33.98,24.98,69.28,330,9.20624,NA,0,1024.4,10,2013-03-09T11:00:00Z
EWR,2013,3,9,7,37.04,24.08,59.09,340,10.357019999999999,NA,0,1024.6,10,2013-03-09T12:00:00Z
EWR,2013,3,9,8,39.02,24.08,54.68,350,9.20624,NA,0,1025,10,2013-03-09T13:00:00Z
EWR,2013,3,9,9,41,24.98,52.56,360,13.809359999999998,NA,0,1025,10,2013-03-09T14:00:00Z
EWR,2013,3,10,0,39.02,32,75.69,0,0,NA,0,1027.4,10,2013-03-10T05:00:00Z
EWR,2013,3,11,0,39.02,35.06,85.55,0,0,NA,0,1026.9,10,2013-03-11T04:00:00Z
EWR,2013,3,12,0,48.92,46.94,92.84,140,4.60312,NA,0,1018,10,2013-03-12T04:00:00Z
EWR,2013,3,13,0,42.98,35.06,73.39,310,9.20624,NA,0,1010.8,10,2013-03-13T04:00:00Z
EWR,2013,3,14,0,37.04,23,56.48,270,17.261699999999998,20.714039999999997,0,1012,10,2013-03-14T04:00:00Z
EWR,2013,3,15,0,33.08,8.96,35.92,310,21.864819999999998,27.618719999999996,0,1014.8,10,2013-03-15T04:00:00Z
EWR,2013,3,16,0,42.08,26.96,54.73,310,13.809359999999998,20.714039999999997,0,1008.6,10,2013-03-16T04:00:00Z
EWR,2013,3,17,0,35.6,28.94,81.57,310,6.904679999999999,NA,0,NA,10,2013-03-17T04:00:00Z
EWR,2013,3,18,0,32,10.04,39.38,10,9.20624,NA,0,1026.6,10,2013-03-18T04:00:00Z
EWR,2013,3,19,0,35.6,33.8,93.08,60,13.809359999999998,21.864819999999998,0.05,NA,3,2013-03-19T04:00:00Z
EWR,2013,3,20,0,37.04,15.08,40.24,270,17.261699999999998,24.166379999999997,0,1010.1,10,2013-03-20T04:00:00Z
EWR,2013,3,21,0,37.94,21.92,52.09,320,5.7539,NA,0,1010.2,10,2013-03-21T04:00:00Z
EWR,2013,3,22,0,30.02,10.94,44.41,280,5.7539,NA,0,1007.7,10,2013-03-22T04:00:00Z
EWR,2013,3,23,0,33.98,21.02,58.66,280,9.20624,NA,0,1012,10,2013-03-23T04:00:00Z
EWR,2013,3,24,0,37.04,17.06,43.85,330,13.809359999999998,NA,0,1013.6,10,2013-03-24T04:00:00Z
EWR,2013,3,25,0,39.92,26.06,57.33,130,3.4523399999999995,NA,0,1005.7,10,2013-03-25T04:00:00Z
EWR,2013,3,26,0,37.94,30.92,75.58,310,10.357019999999999,NA,0,1002.3,10,2013-03-26T04:00:00Z
EWR,2013,3,27,0,39.02,28.04,64.43,280,9.20624,NA,0,1011.6,10,2013-03-27T04:00:00Z
EWR,2013,3,28,0,39.92,28.94,64.54,310,13.809359999999998,NA,0,1015.3,10,2013-03-28T04:00:00Z
EWR,2013,3,29,0,42.98,28.94,57.35,320,5.7539,NA,0,1019.8,10,2013-03-29T04:00:00Z
EWR,2013,3,30,0,42.08,28.04,57.22,260,6.904679999999999,NA,0,1020.6,10,2013-03-30T04:00:00Z
EWR,2013,3,31,0,46.04,21.92,38.12,200,5.7539,NA,0,1019.9,10,2013-03-31T04:00:00Z
EWR,2013,4,1,0,46.4,44.96,95.99,270,6.904679999999999,NA,0,NA,3,2013-04-01T04:00:00Z
EWR,2013,4,1,1,46.94,44.96,92.78,260,8.05546,NA,0,1005.2,8,2013-04-01T05:00:00Z
EWR,2013,4,1,2,46.4,44.6,93.4,250,10.357019999999999,NA,0,NA,10,2013-04-01T06:00:00Z
EWR,2013,4,1,3,46.4,44.6,100,240,9.20624,NA,0,NA,10,2013-04-01T07:00:00Z
EWR,2013,4,1,4,44.96,42.98,92.72,230,10.357019999999999,NA,0,1005.9,9,2013-04-01T08:00:00Z
EWR,2013,4,1,5,44.96,42.98,93.35,240,10.357019999999999,NA,0,NA,9,2013-04-01T09:00:00Z
EWR,2013,4,1,6,42.98,42.08,96.6,220,5.7539,NA,0,1005.9,5,2013-04-01T10:00:00Z
EWR,2013,4,1,7,46.04,44.06,92.75,230,9.20624,NA,0,1006,5,2013-04-01T11:00:00Z
EWR,2013,4,1,8,48.92,44.96,86.13,230,9.20624,NA,0,1005.9,6,2013-04-01T12:00:00Z
EWR,2013,4,1,9,53.06,44.96,73.89,230,11.5078,NA,0,1005.3,9,2013-04-01T13:00:00Z
EWR,2013,4,2,0,37.04,10.94,33.53,310,10.357019999999999,NA,0,1013.8,10,2013-04-02T04:00:00Z
EWR,2013,4,2,1,35.96,12.02,36.71,290,10.357019999999999,NA,0,1014.2,10,2013-04-02T05:00:00Z
EWR,2013,4,2,2,35.06,10.94,36.26,250,5.7539,NA,0,1014.1,10,2013-04-02T06:00:00Z
EWR,2013,4,2,3,33.98,12.02,39.72,270,5.7539,NA,0,1013.9,10,2013-04-02T07:00:00Z
EWR,2013,4,2,4,33.08,10.94,39.25,260,6.904679999999999,NA,0,1014.2,10,2013-04-02T08:00:00Z
EWR,2013,4,2,5,33.08,10.94,39.25,280,5.7539,NA,0,1014.6,10,2013-04-02T09:00:00Z
EWR,2013,4,2,6,33.08,10.94,39.25,270,6.904679999999999,NA,0,1015.5,10,2013-04-02T10:00:00Z
EWR,2013,4,2,7,33.98,12.92,41.33,310,4.60312,NA,0,1016.2,10,2013-04-02T11:00:00Z
EWR,2013,4,2,8,37.04,15.08,40.24,280,10.357019999999999,NA,0,1016.7,10,2013-04-02T12:00:00Z
EWR,2013,4,2,9,37.94,15.08,38.84,300,14.960139999999999,NA,0,1016.7,10,2013-04-02T13:00:00Z
EWR,2013,4,3,0,35.96,8.06,30.76,310,11.5078,NA,0,1019.3,10,2013-04-03T04:00:00Z
EWR,2013,4,3,1,35.06,8.96,33.19,290,10.357019999999999,NA,0,1019.5,10,2013-04-03T05:00:00Z
EWR,2013,4,3,2,33.08,8.96,35.92,280,9.20624,NA,0,1019.3,10,2013-04-03T06:00:00Z
EWR,2013,4,3,3,33.08,10.04,37.7,280,8.05546,NA,0,1019.2,10,2013-04-03T07:00:00Z
EWR,2013,4,3,4,33.08,10.04,37.7,250,9.20624,NA,0,1019.7,10,2013-04-03T08:00:00Z
EWR,2013,4,3,5,32,10.94,40.99,240,9.20624,NA,0,1020.2,10,2013-04-03T09:00:00Z
EWR,2013,4,3,6,30.92,12.02,44.92,240,6.904679999999999,NA,0,1021,10,2013-04-03T10:00:00Z
EWR,2013,4,3,7,33.98,12.92,41.33,250,6.904679999999999,NA,0,1021.9,10,2013-04-03T11:00:00Z
EWR,2013,4,3,8,35.96,12.92,38.2,260,11.5078,21.864819999999998,0,1021.6,10,2013-04-03T12:00:00Z
EWR,2013,4,3,9,37.94,10.04,31.09,310,18.41248,29.920279999999998,0,1021.3,10,2013-04-03T13:00:00Z
EWR,2013,4,4,0,35.96,12.92,38.2,340,16.11092,25.317159999999998,0,1025.2,10,2013-04-04T04:00:00Z
EWR,2013,4,4,1,35.06,12.92,39.58,330,12.658579999999999,18.41248,0,1025.7,10,2013-04-04T05:00:00Z
EWR,2013,4,4,2,33.98,14,43.33,300,5.7539,NA,0,1026.1,10,2013-04-04T06:00:00Z
EWR,2013,4,4,3,32,15.08,49.19,230,5.7539,NA,0,1027.1,10,2013-04-04T07:00:00Z
EWR,2013,4,4,4,33.08,15.08,47.1,260,5.7539,NA,0,1027.2,10,2013-04-04T08:00:00Z
EWR,2013,4,4,5,32,15.98,51.15,280,9.20624,NA,0,1027.8,10,2013-04-04T09:00:00Z
EWR,2013,4,4,6,32,15.98,51.15,290,9.20624,NA,0,1028.9,10,2013-04-04T10:00:00Z
EWR,2013,4,4,7,35.06,15.98,45.26,290,8.05546,NA,0,1029.1,10,2013-04-04T11:00:00Z
EWR,2013,4,4,8,37.94,15.98,40.39,290,6.904679999999999,NA,0,1028.9,10,2013-04-04T12:00:00Z
EWR,2013,4,4,9,39.02,15.98,38.72,0,0,NA,0,1028.5,10,2013-04-04T13:00:00Z
EWR,2013,4,5,0,42.08,21.92,44.34,180,8.05546,NA,0,1018.3,10,2013-04-05T04:00:00Z
EWR,2013,4,5,1,41,24.98,52.56,200,9.20624,NA,0,1017.9,10,2013-04-05T05:00:00Z
EWR,2013,4,5,2,41,28.04,59.65,180,8.05546,NA,0,1016.7,10,2013-04-05T06:00:00Z
EWR,2013,4,5,3,41,28.94,61.89,180,6.904679999999999,NA,0,1015.8,10,2013-04-05T07:00:00Z
EWR,2013,4,5,4,41,30.02,64.68,200,5.7539,NA,0,1015.1,10,2013-04-05T08:00:00Z
EWR,2013,4,5,5,41,30.02,64.68,0,0,NA,0,1014.6,10,2013-04-05T09:00:00Z
EWR,2013,4,5,6,41,30.92,67.09,160,4.60312,NA,0,1013.9,10,2013-04-05T10:00:00Z
EWR,2013,4,5,7,42.08,30.92,64.35,0,0,NA,0,1013.5,10,2013-04-05T11:00:00Z
EWR,2013,4,5,8,44.06,30.02,57.5,290,3.4523399999999995,NA,0,1013.3,10,2013-04-05T12:00:00Z
EWR,2013,4,5,9,48.02,28.94,47.36,0,0,NA,0,1011.7,10,2013-04-05T13:00:00Z
EWR,2013,4,6,0,42.08,17.06,36.03,320,18.41248,24.166379999999997,0,1016.7,10,2013-04-06T04:00:00Z
EWR,2013,4,6,1,39.92,17.06,39.17,320,21.864819999999998,27.618719999999996,0,1017.4,10,2013-04-06T05:00:00Z
EWR,2013,4,6,2,39.02,17.06,40.57,320,23.0156,32.22184,0,1018,10,2013-04-06T06:00:00Z
EWR,2013,4,6,3,37.94,14,37.05,320,17.261699999999998,24.166379999999997,0,1019,10,2013-04-06T07:00:00Z
EWR,2013,4,6,4,37.04,15.08,40.24,320,13.809359999999998,21.864819999999998,0,1020.2,10,2013-04-06T08:00:00Z
EWR,2013,4,6,5,35.96,17.06,45.76,320,10.357019999999999,NA,0,1021.4,10,2013-04-06T09:00:00Z
EWR,2013,4,6,6,35.06,17.96,49.3,310,10.357019999999999,NA,0,1022.4,10,2013-04-06T10:00:00Z
EWR,2013,4,6,7,37.94,17.96,44,330,14.960139999999999,18.41248,0,1023.8,10,2013-04-06T11:00:00Z
EWR,2013,4,6,8,39.92,10.04,28.78,360,14.960139999999999,NA,0,1024.6,10,2013-04-06T12:00:00Z
EWR,2013,4,6,9,42.08,10.04,26.47,360,5.7539,21.864819999999998,0,1025.4,10,2013-04-06T13:00:00Z
EWR,2013,4,7,0,39.02,28.04,64.43,190,10.357019999999999,NA,0,1026.2,10,2013-04-07T04:00:00Z
EWR,2013,4,7,1,39.02,28.94,66.85,190,12.658579999999999,NA,0,1026.4,10,2013-04-07T05:00:00Z
EWR,2013,4,7,2,39.02,28.94,66.85,200,10.357019999999999,NA,0,1025.7,10,2013-04-07T06:00:00Z
EWR,2013,4,7,3,39.02,30.02,69.86,180,10.357019999999999,NA,0,1025.5,10,2013-04-07T07:00:00Z
EWR,2013,4,7,4,39.02,30.92,72.46,180,6.904679999999999,NA,0,1025.5,10,2013-04-07T08:00:00Z
EWR,2013,4,7,5,39.02,30.92,72.46,190,8.05546,NA,0,1025.5,10,2013-04-07T09:00:00Z
EWR,2013,4,7,6,39.92,30.02,67.45,220,5.7539,NA,0,1025.7,10,2013-04-07T10:00:00Z
EWR,2013,4,7,7,42.08,28.04,57.22,200,8.05546,NA,0,1025.4,10,2013-04-07T11:00:00Z
EWR,2013,4,7,8,44.06,26.06,48.87,180,8.05546,NA,0,1025.2,10,2013-04-07T12:00:00Z
EWR,2013,4,7,9,46.94,26.96,45.48,180,13.809359999999998,19.56326,0,1024.7,10,2013-04-07T13:00:00Z
EWR,2013,4,8,0,51.98,42.98,71.28,210,9.20624,NA,0,1015.6,10,2013-04-08T04:00:00Z
EWR,2013,4,8,1,53.06,42.98,68.5,230,10.357019999999999,NA,0,1015.2,10,2013-04-08T05:00:00Z
EWR,2013,4,8,2,51.98,42.98,71.28,220,9.20624,NA,0,1015,10,2013-04-08T06:00:00Z
EWR,2013,4,8,3,51.08,42.98,73.69,250,5.7539,NA,0,1015.3,10,2013-04-08T07:00:00Z
EWR,2013,4,8,4,51.08,42.98,73.69,0,0,NA,0,1015.6,10,2013-04-08T08:00:00Z
EWR,2013,4,8,5,48.92,42.98,79.86,210,3.4523399999999995,NA,0,1015.8,10,2013-04-08T09:00:00Z
EWR,2013,4,8,6,48.02,42.08,79.79,220,4.60312,NA,0,1016.8,10,2013-04-08T10:00:00Z
EWR,2013,4,8,7,53.06,44.06,71.4,270,5.7539,NA,0,1017.6,10,2013-04-08T11:00:00Z
EWR,2013,4,8,8,59,44.06,57.57,0,0,NA,0,1017.6,10,2013-04-08T12:00:00Z
EWR,2013,4,8,9,62.06,41,45.91,40,3.4523399999999995,NA,0,1018,10,2013-04-08T13:00:00Z
EWR,2013,4,9,0,51.98,46.04,80.1,70,5.7539,NA,0,1015.2,10,2013-04-09T04:00:00Z
EWR,2013,4,9,1,51.98,46.94,82.87,60,3.4523399999999995,NA,0,1014.7,10,2013-04-09T05:00:00Z
EWR,2013,4,9,2,51.98,46.94,82.87,70,5.7539,NA,0,1013.9,10,2013-04-09T06:00:00Z
EWR,2013,4,9,3,51.08,46.94,85.67,0,0,NA,0,1013.6,10,2013-04-09T07:00:00Z
EWR,2013,4,9,4,53.06,48.02,82.94,0,0,NA,0.01,1013.6,10,2013-04-09T08:00:00Z
EWR,2013,4,9,5,53.06,48.02,82.94,190,3.4523399999999995,NA,0,1013.7,10,2013-04-09T09:00:00Z
EWR,2013,4,9,6,53.06,48.02,82.94,210,3.4523399999999995,NA,0,1014.2,10,2013-04-09T10:00:00Z
EWR,2013,4,9,7,57.02,51.08,80.49,220,5.7539,NA,0,1014.5,9,2013-04-09T11:00:00Z
EWR,2013,4,9,8,66.02,51.98,60.51,260,10.357019999999999,NA,0,1014.4,9,2013-04-09T12:00:00Z
EWR,2013,4,9,9,73.94,50,42.91,250,16.11092,26.46794,0,1013.8,10,2013-04-09T13:00:00Z
EWR,2013,4,10,0,66.92,46.94,48.6,190,8.05546,NA,0,1011.6,10,2013-04-10T04:00:00Z
EWR,2013,4,11,0,57.02,55.94,96.17,210,6.904679999999999,NA,0.01,1011.2,3,2013-04-11T04:00:00Z
EWR,2013,4,12,0,48.92,37.94,65.67,70,13.809359999999998,20.714039999999997,0,1016,10,2013-04-12T04:00:00Z
EWR,2013,4,13,0,42.08,41,95.92,20,12.658579999999999,NA,0.04,1007.5,9,2013-04-13T04:00:00Z
EWR,2013,4,14,0,50,41,71.07,0,0,NA,0,1015.6,10,2013-04-14T04:00:00Z
EWR,2013,4,15,0,48.92,26.06,40.68,60,10.357019999999999,NA,0,1023.8,10,2013-04-15T04:00:00Z
EWR,2013,4,16,0,48.02,41,76.53,140,6.904679999999999,NA,0,1028.4,10,2013-04-16T04:00:00Z
EWR,2013,4,17,0,62.06,53.06,72.33,220,12.658579999999999,NA,0,1020,10,2013-04-17T04:00:00Z
EWR,2013,4,18,0,55.94,39.92,54.8,170,3.4523399999999995,NA,0,1026.2,10,2013-04-18T04:00:00Z
EWR,2013,4,19,0,53.96,53.96,100,0,0,NA,0,1018.5,0.5,2013-04-19T04:00:00Z
EWR,2013,4,20,0,64.4,60.8,88.09,290,25.317159999999998,NA,0.02,NA,10,2013-04-20T04:00:00Z
EWR,2013,4,21,0,44.96,21.02,38.23,340,17.261699999999998,24.166379999999997,0,1026.9,10,2013-04-21T04:00:00Z
EWR,2013,4,22,0,44.06,30.92,59.64,0,0,NA,0,1037,10,2013-04-22T04:00:00Z
EWR,2013,4,23,0,46.04,32,57.78,50,9.20624,NA,0,1031.9,10,2013-04-23T04:00:00Z
EWR,2013,4,24,0,46.94,37.94,70.74,330,8.05546,NA,0,1019.3,10,2013-04-24T04:00:00Z
EWR,2013,4,25,0,59,53.06,80.64,230,12.658579999999999,NA,0,1011.6,10,2013-04-25T04:00:00Z
EWR,2013,4,26,0,50,35.96,58.34,0,0,NA,0,1024.9,10,2013-04-26T04:00:00Z
EWR,2013,4,27,0,51.98,30.02,42.72,10,10.357019999999999,NA,0,1029.9,10,2013-04-27T04:00:00Z
EWR,2013,4,28,0,53.96,28.94,38.01,180,4.60312,NA,0,1026.2,10,2013-04-28T04:00:00Z
EWR,2013,4,29,0,57.02,42.08,57.29,0,0,NA,0,1023.9,10,2013-04-29T04:00:00Z
EWR,2013,4,30,0,53.06,46.94,79.64,110,5.7539,NA,0,1023.3,10,2013-04-30T04:00:00Z
EWR,2013,5,1,0,51.98,30.92,44.31,0,0,NA,0,1027.4,10,2013-05-01T04:00:00Z
EWR,2013,5,1,1,53.06,30.92,42.58,0,0,NA,0,1027.6,10,2013-05-01T05:00:00Z
EWR,2013,5,1,2,48.92,32,51.85,360,3.4523399999999995,NA,0,1027.5,10,2013-05-01T06:00:00Z
EWR,2013,5,1,3,44.96,32,60.2,20,6.904679999999999,NA,0,1028,10,2013-05-01T07:00:00Z
EWR,2013,5,1,4,46.04,33.08,60.35,20,8.05546,NA,0,1028.3,10,2013-05-01T08:00:00Z
EWR,2013,5,1,5,44.06,33.08,65.07,10,6.904679999999999,NA,0,1028.9,10,2013-05-01T09:00:00Z
EWR,2013,5,1,6,48.02,35.06,60.62,20,8.05546,NA,0,1029.7,10,2013-05-01T10:00:00Z
EWR,2013,5,1,7,53.96,33.98,46.6,30,5.7539,NA,0,1030.2,10,2013-05-01T11:00:00Z
EWR,2013,5,1,8,57.02,33.08,40.22,40,5.7539,NA,0,1030.8,10,2013-05-01T12:00:00Z
EWR,2013,5,1,9,60.98,28.94,29.52,40,6.904679999999999,NA,0,1030.8,10,2013-05-01T13:00:00Z
EWR,2013,5,2,0,51.98,42.08,68.86,0,0,NA,0,1031.6,10,2013-05-02T04:00:00Z
EWR,2013,5,2,1,51.08,42.08,71.19,0,0,NA,0,1030.7,10,2013-05-02T05:00:00Z
EWR,2013,5,2,2,50,42.08,74.1,20,3.4523399999999995,NA,0,1030.1,10,2013-05-02T06:00:00Z
EWR,2013,5,2,3,48.02,42.08,79.79,30,4.60312,NA,0,1030.1,10,2013-05-02T07:00:00Z
EWR,2013,5,2,4,46.04,42.08,85.97,10,4.60312,NA,0,1030,10,2013-05-02T08:00:00Z
EWR,2013,5,2,5,48.92,42.98,79.86,0,0,NA,0,1030.1,10,2013-05-02T09:00:00Z
EWR,2013,5,2,6,51.08,44.06,76.8,0,0,NA,0,1030.5,10,2013-05-02T10:00:00Z
EWR,2013,5,2,7,55.04,44.96,68.73,0,0,NA,0,1031.1,10,2013-05-02T11:00:00Z
EWR,2013,5,2,8,59,42.98,55.24,NA,3.4523399999999995,NA,0,1031.4,10,2013-05-02T12:00:00Z
